,id,model,price,kilometer,registration_date,condition,zip_code,text,place,url,zip_extracted,NUTS_3,RegionalID,Place,Place2,age,Land,Kreis,bip.2016,bip.2017,pek.2016,gdppc.2016,gdppc.2017,cit.2016,cit.2017,Schl�.ssel,Straftat,Gemeinde.schl�.ssel,Stadt..Landkreis,Kreisart,erfasste.F�.lle,HZ.nach.Zensus,Unique.Ids,f�lle
31,1171158162,SUV/Gel�ndewagen,4300,98000,2004,Unbesch�digtesFahrzeug,NA,"                    Sch�ner gepflegter VW Polo Cross Fun Limited el,fh el.sp. dachreling usw. Mehr nur vor Ort","Ritter-tuschlStr.17,94163Bayern-Saldenburg",https://www.ebay-kleinanzeigen.de/s-anzeige/vw-polo-cross-fun/1171158162-216-5798,94163,DE225,9272,deggendorf,Saldenburg,15,BY,"Freyung-Grafenau, Landkreis",2190.6109999999999,2297373,23448,28030,29355,78151,78.263000000000005,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,9272,Freyung-Grafenau,LK,5,6.38202820856468,"Freyung-Grafenau, LK",5
32,1164817227,Benzin,390,140000,2002,NA,94327,"                    Hallo, biete hier einen VW Pool f�r bastler mit Klimaautomatik und Zentralverriegelung, Preis ist Verhandelbar.",94327Bayern-BogenNiederbay,https://www.ebay-kleinanzeigen.de/s-anzeige/vw-polo-fuer-bastler/1164817227-216-7336,94327,DE22B,9278,deggendorf,"Bogen, Niederbayern",17,BY,"Straubing-Bogen, Landkreis",2642.3330000000001,2730.2629999999999,27480,26686,27432,99014,99.53,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,9278,Straubing-Bogen,LK,9,9.01460365792584,"Straubing-Bogen, LK",9
33,1172819832,Kleinwagen,899,201000,1996,5,94333,"                    Verkaufe meinen 60 PS Polo 6n BJ 1996 mit 201000 km. T�V wurde im Mai 2019 neu gemacht.Aufgrund des Alters sind nat�rlich dementsprechende Gebrauchsspuren vorhanden. Das Fahrzeug ist mit neuen Allwetterreifen ausgestattet. Kaufdatum Mai 2019.Achtung: !!!! Festpreis keine Verhandlungsbasis !!!! Preisanfragen werden ignoriert.Privatverkauf, keine R�cknahme oder Garantie.",94333Bayern-Geiselh�ring,https://www.ebay-kleinanzeigen.de/s-anzeige/vw-polo-6n-tuev-5-2021/1172819832-216-7334,94333,DE22B,9278,deggendorf,Geiselh�ring,23,BY,"Straubing-Bogen, Landkreis",2642.3330000000001,2730.2629999999999,27480,26686,27432,99014,99.53,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,9278,Straubing-Bogen,LK,9,9.01460365792584,"Straubing-Bogen, LK",9
34,1172582600,Kleinwagen,1200,170000,2001,7,94486,"                    Zum Verkauf steht ein VW Polo- Bremsen neu- Auspuff neu- Querlenker neu- Federbeine hinten neu- T�V bis Juli 2020- 170000 Kilometer, Auto noch in gebrauch- gepflegter Zustand- Windschutzscheibe hat einen Sprung und m�sste f�r den n�chsten T�V erneuert werdenPrivatverkauf, keine Haftung, keine Garantie,gekauft wie gesehenAuto fr�hestens abzugeben ab 12.08.19",94486Bayern-Osterhofen,https://www.ebay-kleinanzeigen.de/s-anzeige/vw-polo-6n2-zu-verkaufen/1172582600-216-5818,94486,DE224,9271,deggendorf,"Osterhofen, Niederbayern",18,BY,"Deggendorf, Landkreis",4469.3559999999998,4688.3109999999997,26715,38167,39674,117099,118.17100000000001,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,9271,Deggendorf,LK,15,12.6325363606505,"Deggendorf, LK",15
35,1171410619,Kleinwagen,1790,243300,2005,Unbesch�digtesFahrzeug,94447,"                    Ich verkaufe mein VW Polo Baujahr 2005Das Fahrzeug ist Unfallfrei, hat paar kleine Rostflecken an den Schwellern und an der Heckklappe (siehe Bild)Zahnriemen wurde bei 220.000 Km gewechseltDie vorderen Reifen und Bremsen sind neu (ca. 1000 Km gefahren)Die Kilometerzahl kann sich ver�ndern da das Fahrzeug zurzeit noch gefahren wird.Bei weitere Fragen k�nnen sie sich gerne melden.",94447Bayern-Plattling,https://www.ebay-kleinanzeigen.de/s-anzeige/vw-polo-1-4l-tdi/1171410619-216-6021,94447,DE224,9271,deggendorf,Plattling,14,BY,"Deggendorf, Landkreis",4469.3559999999998,4688.3109999999997,26715,38167,39674,117099,118.17100000000001,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,9271,Deggendorf,LK,15,12.6325363606505,"Deggendorf, LK",15
36,1171279086,Benzin,4700,232000,2011,2020,94469,"                    Verkaufe sehr sch�nen VW Polo 6R Team1,4lTechnisch und optisch in einem guten Zustand. Alufelgen Audi rotor A1 original mit sommerreifen 215/35/18 Zoll.�l und neue FilterNeue Varta BatterieAbsEspElektrische fensterheberZentral mit funkElektrische aussenspiegelRadio cdKlimaRegensensor8 fach bereiftBeheizbare heckscheibeBordcomputerMit TempomatSportfahrwerkSitzheizung (SHZ)Isofix hintenKlimaautomatikEinparkhilfe PDC hintenPreis ist Verhandlungsbasis.Bei Fragen einfach melden 004915129766467",94469Bayern-Deggendorf,https://www.ebay-kleinanzeigen.de/s-anzeige/vw-polo-6r-1-4-team/1171279086-216-16909,94469,DE224,9271,deggendorf,Deggendorf,8,BY,"Deggendorf, Landkreis",4469.3559999999998,4688.3109999999997,26715,38167,39674,117099,118.17100000000001,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,9271,Deggendorf,LK,15,12.6325363606505,"Deggendorf, LK",15
37,1170860353,Kleinwagen,3500,60515,2004,Unbesch�digtesFahrzeug,94065,"                    Verkaufen VW Polo Baujahr aus dem Baujahr 2004 mit einer 1.2 Liter-Maschine.Das Auto im ersten Besitz (meine Oma) wurde seit dem Kauf Unfallfrei gefahren.T�V und Inspektion sind im Juli 2019 im Autohaus Denk in Neureichenau gemacht worden.Au�erdem ist das Auto 8-Facht bereift sowie Scheckheftgepflegt.Die zwei vorderen Kotfl�gel sind leicht mit Rost angefallen, so dass man sie noch ausbessern k�nnte. Sowie der linke Seitenspiegel mit einem Kratzer und an der hinteren Sto�stange leichte Kratzer. Karosserie ist ansonsten in einem sehr guten Zustand.Das Auto war seit dem Kauf 2004 im Autohaus Denk ein Nichtraucherfahrzeug und wurde innen sowie au�en immer sehr gepflegt.Es hat hinten und vorne Elektronische Fensterheber, Nebelschlussleuchte, Originalen Radio.Bei Interesse bitte keine Anrufe, nur Privatnachricht bitte!Auto kann bereits besichtigt werden, aber erst ab dem 10.08.2019 abgeholt werden.Reservierung nur nach Anzahlung m�glich!",94065Bayern-Waldkirchen,https://www.ebay-kleinanzeigen.de/s-anzeige/vw-polo-1-2-2004-/1170860353-216-7477,94065,DE225,9272,deggendorf,"Waldkirchen, Niederbayern",15,BY,"Freyung-Grafenau, Landkreis",2190.6109999999999,2297373,23448,28030,29355,78151,78.263000000000005,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,9272,Freyung-Grafenau,LK,5,6.38202820856468,"Freyung-Grafenau, LK",5
38,1170837351,Limousine,10900,24200,2016,Unbesch�digtesFahrzeug,NA,"                    Unfallfrei, Farbe Toffeebraun, Reimport erste Hand, T�V und AU neu","Unterzeitlarn,84337Bayern-Sch�nauNiederbay",https://www.ebay-kleinanzeigen.de/s-anzeige/vw-polo-1-2-tsi-comfortline-bluemotion-technology/1170837351-216-5824,84337,DE22A,9277,deggendorf,"Sch�nau, Niederbayern",3,BY,"Rottal-Inn, Landkreis",3638.2829999999999,3775.2730000000001,26360,30467,31462,119418,119994,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,9277,Rottal-Inn,LK,9,7.47688396706848,"Rottal-Inn, LK",9
39,1157411202,Kleinwagen,7900,85800,2010,Unbesch�digtesFahrzeug,94505,"                    Verkaufe einen sehr gepflegten VW Polo Comfortline Team BlueMotion.Unfallfrei.8-fach bereift. Sommerreifen auf Alufelgen,Winterreifen Stahlfelgen mit VW Radkappen.Lackierung Candy-Wei�Sonderausstattungen:- Geschwindigkeitsregelanlage- Einparkhilfe hinten- Klimaanlage ""Climatronic""- Innenspiegel automatisch abblendend- Multifunktions-Lederlenkrad mit Dekor inChrom matt- Multifuntions- und Reifenkontrollanzeige- Nebelscheinwerfer und statischesKurvenfahrlicht- Radio ""RCD 310"" mit MP3-Wiedergabe-funktion inkl. CD-Player- Vordersitze beheizbar- Seitenscheiben hinten und Heckscheibeabgedunkelt- lichtabsorbierend- Sportsitze vorn- Antenne f�r AM/FM Empfang- Multimediabuchse f�r externe Audioquelle- Staub- und Pollenfilter mit Aktivkohleeinsatz- Handschuhfach mit K�hlm�glichkeit- 6 Lautsprecher (passiv)- 4/5 T�ren- Schalthebelknauf in Leder- 4 T�ren inkl. Fensterheber vorn und hintenelektrischKilometerstand wird sich noch �ndern, da Fahrzeug noch genutzt wird.Privatverkauf.Keine Gew�hrleistung. Keine R�cknahme.",94505Bayern-BernriedNiederbay,https://www.ebay-kleinanzeigen.de/s-anzeige/vw-polo-1-4-comfortline-team-/1157411202-216-5989,94505,DE224,9271,deggendorf,"Bernried, Niederbayern",9,BY,"Deggendorf, Landkreis",4469.3559999999998,4688.3109999999997,26715,38167,39674,117099,118.17100000000001,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,9271,Deggendorf,LK,15,12.6325363606505,"Deggendorf, LK",15
40,1170125314,Kleinwagen,2890,132000,2006,Unbesch�digtesFahrzeug,84333,                    ****VW POLO T�V NEU****Verkaufe meinen gepflegten VW POLO.T�V wurde jetzt nochmal neu gemacht. Au�erdem bekam er nochmal eine Polsterreinigung. Vor kurzem wurden beide Radlager und Sto�d�mpfer erneuert!Nat�rlich sind allgemein Gebrauchsspuren vorhanden.Ein sehr sch�nes Auto und perfekt f�r Fahranf�nger etc.Er f�hrt sehr sparsam und in der Steuer ist er ebenfalls sehr preiswert!Es wurde nochmal alles notwendige gemacht weshalb die n�chste Zeit nichts gr��eres anfallen m�sste!Bei Fragen k�nnen Sie sich gerne bei mir melden! :)Festpreis!(wegen Neuanschaffung abzugeben),84333Bayern-Malgersdorf,https://www.ebay-kleinanzeigen.de/s-anzeige/-vw-polo-goal-tuev-neu-/1170125314-216-6039,84333,DE22A,9277,deggendorf,Malgersdorf,13,BY,"Rottal-Inn, Landkreis",3638.2829999999999,3775.2730000000001,26360,30467,31462,119418,119994,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,9277,Rottal-Inn,LK,9,7.47688396706848,"Rottal-Inn, LK",9
41,1169600160,Kleinwagen,11790,29950,2017,6,NA,"                    Sonderausstattung:Audiosystem Composition Media (Touchscreen, Radio/CD-Player, MP3, Bluetooth)Fahr-Komfort-PaketLenkrad (Leder) mit MultifunktionMetallic-LackierungNebelscheinwerfer mit integriertem AbbiegelichtWinter-PaketSerienausstattung:3-Punkt-Sicherheitsgurt hinten mitteAblagetasche an VordersitzlehnenAirbag Beifahrerseite abschaltbarAirbag Fahrer-/BeifahrerseiteAnti-Blockier-System (ABS)Antriebs-Schlupfregelung (ASR)Antriebsart: FrontantriebAu�enspiegel asph�risch, linksAu�enspiegel elektr. verstell- und heizbar, beideAu�enspiegel und T�rgriffe au�en in WagenfarbeAusstattung ComfortlineAusstattungs-Paket: BlueMotion TechnologyBlinkleuchte in Au�enspiegel integriertBremsassistentChrom-Paket (1)Chromeinfassung Lufteinlass Sto�f�nger vornDachhimmel Stoff, grauDoppeltonhornElektron. Differentialsperre (EDS)Elektron. Stabilit�ts-Programm (ESP)Fahrassistenz-System: Berganfahr-AssistentFernbedienung f�r ZentralverriegelungFu�raumbeleuchtung vornGep�ckraumabdeckung / RolloGep�ckraumbeleuchtungGetriebe 5-GangHeckscheibenwischerInnenausstattung: Dekoreinlagen Chrom mattIsofix-Aufnahmen f�r Kindersitz an R�cksitzKarosserie: 4-t�rigKlimaanlage ClimaticKopfst�tzen hinten (3-fach)K�hlergrill schwarz mit Chromleiste untenLenks�ule (Lenkrad) mechan. verstellbar, H�hen-/L�ngsverstellungLeseleuchten vorn und hintenLeuchtweitenregelungLM-FelgenMittelarmlehne vornMotor 1,2 Ltr. - 66 kW TSIMotor-Schleppmoment-Regulator (MSR)Multifunktionsanzeige PlusNebelschlussleuchteNebelschlussleuchte integriertNichtraucher-PaketPark-Distance-Control (vorn und hinten)Reifen-ReparaturkitReifenkontroll-AnzeigeR�cksitzbank / Lehne geteiltSchadstoffarm nach Abgasnorm Euro 6Schublade / Ablagefach unter Sitze vornSeitenairbag vorn mit Kopf-Airbag-EinheitServolenkung elektronisch gesteuert (Servotronic)Sicherheitsgurte vorn mit Gurtstraffer, h�henverstellbarSitzbezug / Polsterung: StoffSitze vorn h�henverstellbarSonnenblenden mit Spiegel (beleuchtet)Stabilisator vornStart/Stop-AnlageStaub- und PollenfilterSto�f�nger lackiertTagfahrlichtWarndreieckWarnanlage f�r Sicherheitsgurte vornWegfahrsperre (elektronisch)W�rmeschutzverglasung gr�n get�ntZentralverriegelungreparierter Heckschaden (bei VW-Partner)Neuwagengarantie bis 18.06.2022 oder 100.000 km!! Weitere interessante Volkswagen EU Fahrzeuge, VW T-CROSS, T-ROC, vorr�tig, kontaktieren Sie uns!Wir verkaufen auch Gesch�ftsfahrzeuge.Auto Laumer KGKurt LaumerChamer Str. 693489 Schorndorf09467/ 74010","ChamerStr.6,93489Bayern-Schorndorf",https://www.ebay-kleinanzeigen.de/s-anzeige/volkswagen-vw-polo-comfortline-gebrauchtwagen/1169600160-216-8414,93489,DE235,9372,deggendorf,"Schorndorf, Oberpfalz",2,BY,"Cham, Landkreis",4384.6949999999997,4607.6899999999996,25061,34624,36244,126639,127129,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,9372,Cham,LK,14,10.9942751238819,"Cham, LK",14
42,1169571753,Limousine,8000,62600,2012,Unbesch�digtesFahrzeug,94032,"                    Verkaufe VW Polo HighlineTempomatZzgl. 4 St�ck neue Winterreifen auf StahlfelgenAutomatische KlimaanlageMultifunktionslenkradNebelscheinwerfer mit KurvenlichtInnenspiegel automatisch abblendendRegensensorParksensor hintenArmlehne vorneElektrohydraulische ServolenkungSitzheizung vorneSportsitzeElektronische WegfahrsperreW�rmeschutzverglasung gr�n, seitlich und hintenBerganfahrassistentESPElektrische Fensterhebel6 Gang Schaltgetriebe",94032Kr.Passau-Passau,https://www.ebay-kleinanzeigen.de/s-anzeige/vw-polo-1-2-tsi-highline/1169571753-216-7482,94032,DE222,9262,deggendorf,Passau,7,BY,"Passau, Kreisfreie Stadt",3272.3270000000002,3495.5169999999998,24214,64391,67969,50.82,51.427999999999997,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,9262,Passau,KfS,7,13.518472026419,"Passau, KfS",7
43,1169537703,Kleinwagen,13000,18000,2018,Unbesch�digtesFahrzeug,94157,                    Verkaufe meinen Vw Polo in super ZustandDas Auto hat keine 18000 km und wird jetzt verkauft wegen FamiliennachwuchsBei weiteren Fragen bitte anrufen,94157Bayern-Perlesreut,https://www.ebay-kleinanzeigen.de/s-anzeige/vw-polo-1-0-l-top-zustand/1169537703-216-7451,94157,DE225,9272,deggendorf,Perlesreut,1,BY,"Freyung-Grafenau, Landkreis",2190.6109999999999,2297373,23448,28030,29355,78151,78.263000000000005,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,9272,Freyung-Grafenau,LK,5,6.38202820856468,"Freyung-Grafenau, LK",5
44,1168715529,Kleinwagen,1700,150760,2001,Unbesch�digtesFahrzeug,NA,"                    VW POLO 1,4,60PS Benzin in sehr guten Zustand mit gro�en Open Air Dach mit Extras wie: RCD, ZV,ABS,elektrische Fensterheber,elektrisches Panoramadach (halbes Cabrio) Alu Breitreifen,Winterreifen, viele Verschleissteile erneuert,Fahrzeug erh�lt bei Verkauf T�V und AU NEU!Wer zu diesem Preis ein Makelloses Fahrzeug erwartet ist hier falsch, den ein 18.Jahre altes Auto hat nach dieser Zeit Altersbedingte Gebrauchsspuren.Alle anderen Kaufinteressenten k�nnen sich gerne von dem guten Zustand sowohl Technisch als auch Optisch �berzeugen und vorbeikommen.Eventuelle Preisverhandlungen finden mit dem entsprechenden Kunden nur Vorort statt!AUS ZEITGR�NDEN KEINE E-MAIL BEANTWORTUNG M�GLICH!Wir freuen uns auf Ihren Besuch, und sind Montag bis Freitag von 8.00Uhr bis 18.00 Uhr Vorort .Samstag von 9.00Uhr bis 15.00UhrSolange das Inserat Online ist, steht das Fahrzeug zum Verkauf!","Herrenstrasse56,94104Bayern-Tittling",https://www.ebay-kleinanzeigen.de/s-anzeige/-vw-polo-edition-1-4-benzin-/1168715529-216-20250,94104,DE228,9275,deggendorf,Tittling,18,BY,"Passau, Landkreis",5400.6120000000001,5706.7610000000004,24945,28632,30082,188.62,189.70400000000001,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,9275,Passau,LK,16,8.39877377902826,"Passau, LK",16
45,1168420194,Schiebedach,600,210000,1991,NA,NA,                    Schweren HerzensVw Polo c 86 steilheck210000 km. L�uft wie sau .Fahrbereit mit T�V bis okt.Schiebedach u einfach coolMir fehlt leider die Zeit zu herrichten.Fast kein Rost u nicht verbastelt.Privatverkauf keine Garantie oder R�cknahme An Selbstabholer.,"Hochwaldstr27,94572Bayern-Sch�fweg",https://www.ebay-kleinanzeigen.de/s-anzeige/vw-polo-steilheck-c-86-verkauf-oder-tausch/1168420194-216-6009,94572,DE225,9272,deggendorf,Sch�fweg,28,BY,"Freyung-Grafenau, Landkreis",2190.6109999999999,2297373,23448,28030,29355,78151,78.263000000000005,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,9272,Freyung-Grafenau,LK,5,6.38202820856468,"Freyung-Grafenau, LK",5
46,1168362131,AndereFahrzeugtypen,1000,203000,2002,Unbesch�digtesFahrzeug,93413,                    Verkaufe meinen VW Polo 6N. Wurde von mir die letzten Jahre gefahren.Reperaturen:�lwechsel 2019Bremstrommeln hinten 2019St�tzlager vorne 2019Kupplung und Ausr�cklager 2018Neue Batterie 2017Klimaanlage/L�ftung defektWinterreifen von 2017 auf AlufelgenSommerreifen von 2018 auf AlufelgenPrivatverkauf:Verkauf unter Ausschluss der Sachm�ngelhaftung und Gew�hrleistung,93413Bayern-Cham,https://www.ebay-kleinanzeigen.de/s-anzeige/vw-polo-6n/1168362131-216-5969,93413,DE235,9372,deggendorf,"Cham, Oberpfalz",17,BY,"Cham, Landkreis",4384.6949999999997,4607.6899999999996,25061,34624,36244,126639,127129,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,9372,Cham,LK,14,10.9942751238819,"Cham, LK",14
47,1167899894,Benzin,1200,230000,2006,2019,94264,"                    Biete einen VW Polo 9N3Das Auto wurde immer gewartet und als Langstreckenfahrzeug genutzt.Hat mich noch nie im Stich gelassen, jedoch f�ngt er jetzt etwas an zu rosten.Mit einem neuen Kotfl�gel, und etwas Pflege steht er aber wieder gut da und man wird noch lange Freude damit haben.Technisch fehlt nix es funktioniert alles wie es soll..Motor und Getriebe l�uft einwandfrei.M�ngel:Kotfl�gel wechselnLeichter HagelschadenAuspuff bl�st etwas abVerhandelt wird nur vor Ort und keine letzte Preisanfragen. Darauf wird nicht reagiert!!Bei Fragen oder Besichtigung einfach anschreiben.Auto ist abgemeldet d.h. ein Transporter oder �berf�hrungskennzeichen sind notwendig.Mit freundlichen Gr��en",94264Bayern-Langdorf,https://www.ebay-kleinanzeigen.de/s-anzeige/vw-polo-9n/1167899894-216-5993,94264,DE229,9276,deggendorf,Langdorf bei Regen,13,BY,"Regen, Landkreis",2345002,2447.1460000000002,23949,30455,31642,77,77.337999999999994,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,9276,Regen,LK,5,6.45252874601556,"Regen, LK",5
48,1167806629,Limousine,2850,218523,2001,5,84163,"                    HalloHier verkaufe ich ein VW Polo 1,4 16V Top ZustandMotor und Getriebe laufen gutAuto hat gebraucht SpurenF�r mehr Informationen einfach anrufen oder schicken sie mir eine Nachricht.Mit freundlichen Gr��en",84163Bayern-Marklkofen,https://www.ebay-kleinanzeigen.de/s-anzeige/vw-polo-1-4-16v-top-zustand/1167806629-216-6056,84163,DE22C,9279,deggendorf,Marklkofen,18,BY,"Dingolfing-Landau, Landkreis",6334.8860000000004,6790.8159999999998,30335,66986,71158,94.57,95.433000000000007,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,9279,Dingolfing-Landau,LK,7,7.30452567540775,"Dingolfing-Landau, LK",7
49,1167515087,Kleinwagen,1800,155000,2005,8,94559,"                    Ich verkaufe mein VW Polo. T�v bis 2020 August, Klima, elektrische Fenster, Isofix, Motor 1,2 / 65 PS , neue Reifen und ist in normalen Zustand. Bei Interesse bitte melden, bis 17:00 Uhr bin ich ereichbar unter +49 157 75910873",94559Bayern-Niederwinkling,https://www.ebay-kleinanzeigen.de/s-anzeige/vw-polo-1-2-65ps-benzin-euro4/1167515087-216-6026,94559,DE22B,9278,deggendorf,Niederwinkling,14,BY,"Straubing-Bogen, Landkreis",2642.3330000000001,2730.2629999999999,27480,26686,27432,99014,99.53,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,9278,Straubing-Bogen,LK,9,9.01460365792584,"Straubing-Bogen, LK",9
50,1178486895,Kleinwagen,300,160000,1999,2/3,NA,                    2 auto paket Bai de funktioniren,"HirschbergerRing8,94315Bayern-Straubing",https://www.ebay-kleinanzeigen.de/s-anzeige/ich-verkauf/1178486895-216-7337,94315,DE223,9263,deggendorf,Straubing,20,BY,"Straubing, Kreisfreie Stadt",2376.8960000000002,2487.8989999999999,26031,50600,52527,46974,47.363999999999997,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,9263,Straubing,KfS,12,25.2175009456563,"Straubing, KfS",12
51,1178471112,Kleinwagen,700,84400,2001,Unbesch�digtesFahrzeug,93444,"                    Ich verkaufe meinen Opel Corsa C !Das Auto eignet sich gut als Winterauto ,oder als Anf�ngerauto.Diese Teile sind neu!Auspuff von vorne bis hinten.Bremsscheiben mit Bel�ge vorne.Kupplung, Druckplatte mit Hydraulischem Ausr�cklager.Achtfach bereift.KleinwagenGebrauchtfahrzeugUnfallfreiHubraum: 973 cm�Anzahl der T�ren: 4/5 T�renAnzahl Sitzpl�tze: 5Schadstoffklasse: Euro4Umweltplakette: 4 (Gr�n)Anzahl der Fahrzeughalter: 4HU: 1/2020Farbe: Gr�nFarbe (Hersteller): --Innenausstattung: StoffFarbe der Innenausstattung: GrauAirbags: Front- und Seiten-AirbagsAnh�ngerkupplung: --Radio: Tuner/RadioTagfahrlicht (Art): TagfahrlichtPannenhilfe: ReserveradAusstattungABS, Elektr. Fensterheber, Elektr. Wegfahrsperre, Leichtmetallfelgen, Nichtraucher-Fahrzeug, Schiebedach, Servolenkung, Sommerreifen, Winterreifen, ZentralverriegelungDer Preis ist Verhandlungsbasis.Privatanbieter93444 Bad-K�tztingDeutschlandTel.: +49 09941 6068386Weitere Informationen bei",93444Bayern-BadK�tzting,https://www.ebay-kleinanzeigen.de/s-anzeige/opel-corsa-1-0-12v-comfort/1178471112-216-5951,93444,DE235,9372,deggendorf,Bad K�tzting,18,BY,"Cham, Landkreis",4384.6949999999997,4607.6899999999996,25061,34624,36244,126639,127129,***100,Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme,9372,Cham,LK,14,10.9942751238819,"Cham, LK",14
